timestamp,source,destination
39,82,107
39,82,108
39,82,110
39,82,113
39,82,115
39,82,116
39,82,117
39,82,122
39,82,123
39,83,85
39,83,87
39,83,91
39,83,94
39,83,99
39,83,105
39,83,110
39,83,111
39,83,115
39,83,119
39,83,123
39,83,124
39,83,126
39,84,85
39,84,94
39,84,95
39,84,102
39,84,103
39,84,106
39,84,108
39,84,112
39,84,114
39,84,115
39,84,118
39,84,119
39,84,120
39,84,123
39,84,125
39,85,88
39,85,93
39,85,106
39,85,114
39,85,115
39,85,116
39,85,119
39,85,120
39,85,121
39,85,122
39,86,90
39,86,95
39,86,97
39,86,98
39,86,100
39,86,101
39,86,102
39,86,112
39,86,115
39,86,121
39,86,126
39,87,92
39,87,94
39,87,101
39,87,106
39,87,109
39,87,118
39,87,119
39,87,122
39,87,124
39,87,125
39,87,126
39,88,92
39,88,93
39,88,94
39,88,100
39,88,101
39,88,108
39,88,109
39,88,110
39,88,111
39,88,113
39,88,115
39,88,116
39,88,119
39,88,124
39,88,126
39,89,98
39,89,100
39,89,101
39,89,105
39,89,108
39,89,112
39,89,113
39,89,114
39,89,117
39,90,91
39,90,97
39,90,98
39,90,102
39,90,105
39,90,106
39,90,111
39,90,116
39,90,118
39,90,120
39,91,94
39,91,102
39,91,107
39,91,108
39,91,110
39,91,112
39,91,119
39,91,125
39,91,126
39,92,97
39,92,98
39,92,100
39,92,102
39,92,109
39,92,114
39,92,116
39,92,117
39,92,118
39,92,119
39,92,121
39,93,94
39,93,95
39,93,97
39,93,100
39,93,101
39,93,108
39,93,110
39,93,117
39,93,126
39,94,96
39,94,98
39,94,100
39,94,101
39,94,102
39,94,105
39,94,107
39,94,108
39,94,111
39,94,112
39,94,117
39,94,118
39,94,119
39,94,121
39,95,102
39,95,105
39,95,111
39,95,116
39,95,121
39,95,123
39,95,125
39,96,97
39,96,105
39,96,108
39,96,109
39,96,110
39,96,113
39,96,119
39,96,120
39,96,122
39,96,125
39,96,126
39,97,99
39,97,101
39,97,103
39,97,105
39,97,107
39,97,113
39,97,116
39,97,118
39,97,122
39,97,125
39,97,126
39,98,99
39,98,100
39,98,109
39,98,111
39,98,117
39,98,120
39,98,126
39,99,104
39,99,105
39,99,111
39,99,114
39,99,115
39,99,116
39,99,117
39,99,118
39,99,120
39,99,122
39,99,124
39,99,126
39,100,102
39,100,109
39,100,111
39,100,112
39,100,120
39,100,126
39,101,103
39,101,104
39,101,110
39,101,111
39,101,114
39,101,120
39,101,121
39,101,124
39,102,107
39,102,115
39,102,116
39,102,122
39,102,123
39,103,104
39,103,105
39,103,106
39,103,107
39,103,109
39,103,110
39,103,117
39,103,118
39,103,119
39,103,123
39,103,126
39,104,105
39,104,111
39,104,114
39,104,117
39,104,120
39,104,122
39,104,126
39,105,113
39,105,121
39,105,122
39,105,123
39,105,125
39,106,109
39,106,110
39,106,123
39,107,109
39,107,113
39,107,115
39,107,117
39,107,119
39,107,124
39,108,110
39,108,114
39,108,116
39,108,119
39,108,121
39,108,124
39,109,110
39,109,115
39,109,118
39,109,119
39,109,120
39,109,122
39,109,124
39,110,113
39,110,117
39,110,119
39,110,120
39,110,124
39,111,119
39,111,124
39,112,124
39,112,125
39,113,114
39,113,120
39,113,121
39,113,123
39,113,125
39,114,115
39,114,116
39,114,124
39,115,119
39,115,125
39,115,126
39,116,120
39,116,123
39,116,125
39,117,121
39,118,119
39,118,121
39,118,124
39,119,122
39,119,125
39,120,123
39,120,124
39,121,122
39,122,125
39,122,126
39,123,125
40,0,1
40,0,2
40,0,3
40,0,5
40,0,7
40,0,8
40,0,12
40,0,14
40,0,16
40,0,27
40,0,32
40,0,35
40,0,43
40,0,49
40,0,53
40,0,64
40,0,68
40,0,70
40,0,73
40,0,76
40,0,79
40,0,82
40,0,85
40,0,91
40,0,92
40,0,95
40,0,97
40,0,98
40,0,99
40,0,101
40,0,104
40,0,105
40,0,106
40,0,107
40,0,108
40,0,111
40,0,119
40,1,9
40,1,12
40,1,20
40,1,35
40,1,41
40,1,48
40,1,49
40,1,53
40,1,55
40,1,57
40,1,60
40,1,62
40,1,69
40,1,73
40,1,74
40,1,78
40,1,79
40,1,81
40,1,82
40,1,85
40,1,92
40,1,94
40,1,99
40,1,101
40,1,103
40,1,109
40,1,114
40,1,120
40,1,122
40,1,124
40,1,126
40,2,12
40,2,13
40,2,15
40,2,16
40,2,19
40,2,23
40,2,26
40,2,31
40,2,35
40,2,39
40,2,40
40,2,42
40,2,44
40,2,46
40,2,49
40,2,50
40,2,54
40,2,56
40,2,61
40,2,64
40,2,65
40,2,66
40,2,73
40,2,75
40,2,85
40,2,87
40,2,89
40,2,92
40,2,96
40,2,107
40,2,113
40,2,121
40,2,126
40,3,6
40,3,16
40,3,20
40,3,22
40,3,31
40,3,32
40,3,40
40,3,41
40,3,42
40,3,45
40,3,48
40,3,50
40,3,52
40,3,53
40,3,55
40,3,58
40,3,59
40,3,60
40,3,63
40,3,70
40,3,73
40,3,76
40,3,81
40,3,84
40,3,85
40,3,89
40,3,96
40,3,98
40,3,109
40,3,113
40,3,116
40,3,118
40,3,122
40,3,125
40,3,126
40,4,8
40,4,11
40,4,12
40,4,16
40,4,18
40,4,26
40,4,30
40,4,34
40,4,42
40,4,45
40,4,49
40,4,50
40,4,52
40,4,54
40,4,55
40,4,58
40,4,59
40,4,61
40,4,65
40,4,66
40,4,67
40,4,70
40,4,74
40,4,76
40,4,77
40,4,80
40,4,84
40,4,85
40,4,86
40,4,89
40,4,94
40,4,105
40,4,107
40,4,111
40,4,112
40,4,113
40,4,114
40,4,116
40,4,118
40,4,120
40,4,123
40,4,124
40,5,9
40,5,11
40,5,12
40,5,20
40,5,24
40,5,25
40,5,34
40,5,35
40,5,36
40,5,41
40,5,44
40,5,45
40,5,55
40,5,57
40,5,60
40,5,65
40,5,69
40,5,71
40,5,73
40,5,85
40,5,86
40,5,87
40,5,91
40,5,94
40,5,98
40,5,100
40,5,103
40,5,104
40,5,105
40,5,109
40,5,111
40,5,115
40,5,117
40,6,7
40,6,10
40,6,11
40,6,12
40,6,15
40,6,17
40,6,18
40,6,24
40,6,29
40,6,33
40,6,34
40,6,38
40,6,41
40,6,42
40,6,46
40,6,48
40,6,50
40,6,54
40,6,55
40,6,56
40,6,57
40,6,58
40,6,59
40,6,64
40,6,65
40,6,66
40,6,67
40,6,69
40,6,70
40,6,71
40,6,74
40,6,80
40,6,85
40,6,87
40,6,100
40,6,101
40,6,104
40,6,106
40,6,107
40,6,108
40,6,110
40,6,116
40,6,117
40,6,123
40,7,10
40,7,14
40,7,15
40,7,20
40,7,23
40,7,24
40,7,27
40,7,31
40,7,33
40,7,42
40,7,43
40,7,45
40,7,46
40,7,52
40,7,56
40,7,58
40,7,59
40,7,62
40,7,63
40,7,64
40,7,65
40,7,66
40,7,68
40,7,70
40,7,71
40,7,73
40,7,75
40,7,81
40,7,86
40,7,87
40,7,89
40,7,95
40,7,96
40,7,98
40,7,100
40,7,102
40,7,105
40,7,107
40,7,111
40,7,114
40,7,117
40,7,121
40,7,122
40,8,10
40,8,17
40,8,18
40,8,27
40,8,29
40,8,32
40,8,33
40,8,36
40,8,40
40,8,44
40,8,48
40,8,54
40,8,58
40,8,71
40,8,75
40,8,77
40,8,79
40,8,81
40,8,96
40,8,97
40,8,102
40,8,106
40,8,108
40,8,110
40,8,116
40,8,126
40,9,11
40,9,12
40,9,20
40,9,30
40,9,38
40,9,44
40,9,45
40,9,49
40,9,52
40,9,53
40,9,61
40,9,72
40,9,76
40,9,77
40,9,78
40,9,79
40,9,89
40,9,93
40,9,95
40,9,99
40,9,103
40,9,105
40,9,108
40,9,112
40,9,117
40,9,119
40,9,123
40,9,124
40,9,126
40,10,15
40,10,21
40,10,25
40,10,27
40,10,34
40,10,37
40,10,40
40,10,42
40,10,43
40,10,51
40,10,58
40,10,68
40,10,70
40,10,74
40,10,84
40,10,87
40,10,91
40,10,92
40,10,98
40,10,100
40,10,104
40,10,106
40,10,108
40,10,110
40,10,113
40,10,120
40,10,122
40,10,123
40,10,125
40,11,12
40,11,14
40,11,19
40,11,23
40,11,27
40,11,34
40,11,36
40,11,37
40,11,38
40,11,47
40,11,51
40,11,54
40,11,56
40,11,59
40,11,60
40,11,61
40,11,62
40,11,63
40,11,75
40,11,82
40,11,87
40,11,89
40,11,91
40,11,93
40,11,96
40,11,97
40,11,98
40,11,109
40,11,112
40,12,13
40,12,16
40,12,18
40,12,20
40,12,22
40,12,28
40,12,32
40,12,45
40,12,47
40,12,57
40,12,58
40,12,61
40,12,62
40,12,63
40,12,64
40,12,65
40,12,66
40,12,69
40,12,73
40,12,74
40,12,75
40,12,79
40,12,82
40,12,85
40,12,88
40,12,94
40,12,95
40,12,106
40,12,108
40,12,109
40,12,111
40,12,112
40,12,116
40,12,122
40,12,123
40,12,126
40,13,20
40,13,22
40,13,28
40,13,29
40,13,32
40,13,35
40,13,38
40,13,39
40,13,41
40,13,44
40,13,47
40,13,49
40,13,50
40,13,55
40,13,58
40,13,60
40,13,62
40,13,69
40,13,72
40,13,78
40,13,79
40,13,80
40,13,82
40,13,86
40,13,92
40,13,100
40,13,101
40,13,104
40,13,107
40,13,108
40,13,110
40,14,15
40,14,17
40,14,19
40,14,32
40,14,38
40,14,41
40,14,45
40,14,46
40,14,55
40,14,60
40,14,64
40,14,72
40,14,73
40,14,75
40,14,76
40,14,77
40,14,79
40,14,84
40,14,86
40,14,87
40,14,88
40,14,97
40,14,100
40,14,103
40,14,104
40,14,107
40,14,108
40,14,109
40,14,112
40,14,113
40,14,114
40,14,115
40,14,118
40,14,119
40,14,122
40,14,124
40,14,125
40,14,126
40,15,16
40,15,17
40,15,19
40,15,21
40,15,26
40,15,30
40,15,31
40,15,32
40,15,34
40,15,36
40,15,40
40,15,42
40,15,43
40,15,44
40,15,50
40,15,52
40,15,57
40,15,58
40,15,61
40,15,63
40,15,64
40,15,71
40,15,81
40,15,84
40,15,86
40,15,89
40,15,96
40,15,101
40,15,106
40,15,109
40,15,112
40,15,116
40,15,122
40,15,123
40,15,125
40,16,17
40,16,20
40,16,23
40,16,27
40,16,31
40,16,39
40,16,41
40,16,44
40,16,53
40,16,58
40,16,62
40,16,63
40,16,65
40,16,73
40,16,75
40,16,76
40,16,77
40,16,81
40,16,83
40,16,87
40,16,92
40,16,96
40,16,98
40,16,99
40,16,102
40,16,105
40,16,111
40,16,113
40,16,119
40,16,122
40,17,18
40,17,25
40,17,32
40,17,34
40,17,35
40,17,37
40,17,39
40,17,41
40,17,43
40,17,45
40,17,51
40,17,57
40,17,59
40,17,60
40,17,68
40,17,70
40,17,71
40,17,72
40,17,76
40,17,90
40,17,91
40,17,98
40,17,99
40,17,100
40,17,102
40,17,105
40,17,106
40,17,109
40,17,114
40,17,122
40,17,124
40,18,22
40,18,27
40,18,31
40,18,32
40,18,36
40,18,42
40,18,45
40,18,47
40,18,51
40,18,55
40,18,58
40,18,62
40,18,63
40,18,64
40,18,71
40,18,72
40,18,77
40,18,80
40,18,89
40,18,97
40,18,99
40,18,103
40,18,105
40,18,112
40,18,113
40,18,116
40,18,118
40,18,119
40,19,20
40,19,21
40,19,26
40,19,27
40,19,28
40,19,29
40,19,30
40,19,31
40,19,32
40,19,33
40,19,36
40,19,40
40,19,42
40,19,45
40,19,46
40,19,52
40,19,53
40,19,54
40,19,57
40,19,58
40,19,69
40,19,74
40,19,79
40,19,84
40,19,85
40,19,87
40,19,91
40,19,102
40,19,106
40,19,107
40,19,108
40,19,109
40,19,110
40,19,112
40,19,116
40,19,119
40,19,123
40,19,124
40,19,125
40,20,25
40,20,30
40,20,32
40,20,36
40,20,40
40,20,41
40,20,44
40,20,45
40,20,47
40,20,49
40,20,59
40,20,60
40,20,62
40,20,65
40,20,66
40,20,68
40,20,69
40,20,75
40,20,80
40,20,81
40,20,83
40,20,86
40,20,91
40,20,94
40,20,96
40,20,99
40,20,100
40,20,103
40,20,106
40,20,109
40,20,111
40,20,113
40,20,115
40,20,118
40,20,123
40,20,124
40,20,125
40,20,127
40,21,26
40,21,38
40,21,39
40,21,42
40,21,50
40,21,53
40,21,54
40,21,58
40,21,61
40,21,63
40,21,66
40,21,67
40,21,68
40,21,75
40,21,77
40,21,78
40,21,84
40,21,89
40,21,95
40,21,104
40,21,108
40,21,109
40,21,111
40,21,112
40,21,114
40,21,115
40,21,119
40,21,121
40,22,32
40,22,38
40,22,43
40,22,44
40,22,45
40,22,52
40,22,53
40,22,54
40,22,57
40,22,58
40,22,60
40,22,68
40,22,73
40,22,79
40,22,81
40,22,84
40,22,85
40,22,86
40,22,89
40,22,95
40,22,96
40,22,107
40,22,112
40,22,117
40,22,118
40,22,119
40,22,123
40,23,24
40,23,27
40,23,30
40,23,33
40,23,34
40,23,36
40,23,38
40,23,41
40,23,43
40,23,48
40,23,57
40,23,58
40,23,59
40,23,63
40,23,66
40,23,67
40,23,70
40,23,82
40,23,84
40,23,87
40,23,99
40,23,100
40,23,103
40,23,115
40,23,117
40,23,120
40,23,123
40,24,28
40,24,30
40,24,31
40,24,34
40,24,38
40,24,41
40,24,43
40,24,45
40,24,47
40,24,48
40,24,51
40,24,52
40,24,53
40,24,56
40,24,64
40,24,68
40,24,78
40,24,85
40,24,89
40,24,90
40,24,91
40,24,94
40,24,96
40,24,103
40,24,104
40,24,111
40,24,112
40,24,114
40,24,115
40,24,121
40,24,122
40,24,125
40,24,127
40,25,33
40,25,34
40,25,37
40,25,39
40,25,41
40,25,43
40,25,46
40,25,53
40,25,55
40,25,56
40,25,60
40,25,65
40,25,66
40,25,68
40,25,71
40,25,75
40,25,77
40,25,82
40,25,83
40,25,87
40,25,89
40,25,95
40,25,98
40,25,104
40,25,108
40,25,118
40,25,120
40,25,121
40,25,124
40,25,126
40,26,31
40,26,32
40,26,37
40,26,41
40,26,42
40,26,45
40,26,48
40,26,52
40,26,53
40,26,55
40,26,56
40,26,58
40,26,59
40,26,62
40,26,63
40,26,76
40,26,77
40,26,80
40,26,85
40,26,88
40,26,94
40,26,101
40,26,103
40,26,104
40,26,106
40,26,107
40,26,109
40,26,113
40,26,115
40,26,119
40,26,121
40,27,30
40,27,32
40,27,33
40,27,34
40,27,36
40,27,40
40,27,42
40,27,46
40,27,48
40,27,54
40,27,55
40,27,56
40,27,58
40,27,61
40,27,63
40,27,66
40,27,69
40,27,76
40,27,80
40,27,86
40,27,90
40,27,91
40,27,105
40,27,106
40,27,115
40,27,119
40,27,124
40,28,30
40,28,31
40,28,34
40,28,36
40,28,37
40,28,48
40,28,51
40,28,54
40,28,58
40,28,69
40,28,70
40,28,71
40,28,72
40,28,73
40,28,75
40,28,81
40,28,83
40,28,87
40,28,96
40,28,97
40,28,102
40,28,111
40,28,113
40,28,115
40,28,122
40,28,125
40,29,32
40,29,40
40,29,41
40,29,42
40,29,55
40,29,56
40,29,59
40,29,60
40,29,64
40,29,66
40,29,70
40,29,76
40,29,81
40,29,83
40,29,88
40,29,90
40,29,91
40,29,93
40,29,95
40,29,98
40,29,99
40,29,102
40,29,122
40,29,126
40,29,127
40,30,34
40,30,36
40,30,37
40,30,38
40,30,40
40,30,43
40,30,45
40,30,48
40,30,54
40,30,58
40,30,60
40,30,63
40,30,69
40,30,76
40,30,81
40,30,85
40,30,86
40,30,94
40,30,97
40,30,100
40,30,102
40,30,104
40,30,107
40,30,108
40,30,109
40,30,112
40,30,114
40,30,115
40,30,116
40,30,122
40,30,125
40,31,36
40,31,37
40,31,43
40,31,47
40,31,48
40,31,60
40,31,63
40,31,64
40,31,67
40,31,69
40,31,70
40,31,76
40,31,79
40,31,82
40,31,84
40,31,92
40,31,93
40,31,95
40,31,98
40,31,101
40,31,107
40,31,109
40,31,113
40,31,121
40,31,124
40,31,125
40,32,33
40,32,34
40,32,38
40,32,39
40,32,40
40,32,41
40,32,44
40,32,54
40,32,60
40,32,61
40,32,66
40,32,67
40,32,70
40,32,72
40,32,78
40,32,79
40,32,80
40,32,81
40,32,82
40,32,84
40,32,86
40,32,87
40,32,88
40,32,90
40,32,100
40,32,103
40,32,107
40,32,110
40,32,116
40,32,118
40,32,120
40,32,124
40,32,126
40,33,35
40,33,36
40,33,44
40,33,45
40,33,46
40,33,49
40,33,52
40,33,55
40,33,59
40,33,60
40,33,67
40,33,68
40,33,71
40,33,76
40,33,78
40,33,80
40,33,87
40,33,96
40,33,97
40,33,99
40,33,100
40,33,101
40,33,104
40,33,110
40,33,114
40,33,116
40,33,117
40,33,118
40,33,120
40,33,122
40,33,124
40,33,125
40,34,35
40,34,38
40,34,40
40,34,42
40,34,54
40,34,59
40,34,61
40,34,67
40,34,69
40,34,70
40,34,74
40,34,78
40,34,85
40,34,88
40,34,93
40,34,94
40,34,96
40,34,103
40,34,107
40,34,110
40,34,111
40,34,116
40,34,124
40,34,127
40,35,42
40,35,45
40,35,46
40,35,47
40,35,57
40,35,60
40,35,62
40,35,63
40,35,69
40,35,70
40,35,72
40,35,76
40,35,79
40,35,80
40,35,85
40,35,86
40,35,90
40,35,93
40,35,96
40,35,99
40,35,101
40,35,103
40,35,104
40,35,105
40,35,109
40,35,114
40,35,115
40,35,119
40,35,120
40,36,37
40,36,51
40,36,53
40,36,54
40,36,57
40,36,61
40,36,64
40,36,67
40,36,70
40,36,74
40,36,75
40,36,78
40,36,85
40,36,86
40,36,90
40,36,95
40,36,99
40,36,106
40,36,109
40,36,110
40,36,112
40,36,115
40,36,117
40,36,121
40,36,123
40,36,125
40,36,126
40,36,127
40,37,39
40,37,40
40,37,41
40,37,43
40,37,44
40,37,52
40,37,53
40,37,55
40,37,57
40,37,59
40,37,68
40,37,76
40,37,77
40,37,81
40,37,83
40,37,85
40,37,89
40,37,96
40,37,98
40,37,102
40,37,106
40,37,111
40,37,113
40,37,114
40,37,118
40,37,125
40,37,126
40,38,41
40,38,43
40,38,50
40,38,53
40,38,59
40,38,63
40,38,64
40,38,67
40,38,68
40,38,71
40,38,81
40,38,82
40,38,88
40,38,89
40,38,93
40,38,97
40,38,107
40,38,109
40,38,112
40,38,114
40,38,115
40,38,116
40,38,118
40,38,120
40,38,121
40,38,126
40,39,47
40,39,54
40,39,56
40,39,68
40,39,70
40,39,74
40,39,76
40,39,77
40,39,81
40,39,82
40,39,83
40,39,87
40,39,90
40,39,93
40,39,95
40,39,96
40,39,104
40,39,106
40,39,108
40,39,110
40,39,117
40,39,120
40,40,46
40,40,51
40,40,54
40,40,61
40,40,65
40,40,71
40,40,73
40,40,81
40,40,83
40,40,88
40,40,90
40,40,99
40,40,101
40,40,105
40,40,112
40,40,114
40,40,116
40,40,125
40,40,126
40,40,127
40,41,45
40,41,49
40,41,57
40,41,58
40,41,60
40,41,67
40,41,69
40,41,73
40,41,75
40,41,83
40,41,84
40,41,85
40,41,90
40,41,94
40,41,95
40,41,96
40,41,102
40,41,109
40,41,111
40,41,112
40,41,117
40,41,118
40,41,121
40,42,45
40,42,47
40,42,48
40,42,49
40,42,50
40,42,62
40,42,66
40,42,67
40,42,69
40,42,71
40,42,75
40,42,76
40,42,80
40,42,84
40,42,87
40,42,93
40,42,95
40,42,104
40,42,105
40,42,110
40,42,111
40,42,113
40,42,117
40,42,118
40,42,120
40,42,121
40,43,46
40,43,47
40,43,48
40,43,51
40,43,60
40,43,62
40,43,63
40,43,66
40,43,72
40,43,73
40,43,75
40,43,83
40,43,85
40,43,88
40,43,97
40,43,98
40,43,100
40,43,106
40,43,107
40,44,50
40,44,59
40,44,63
40,44,64
40,44,67
40,44,69
40,44,73
40,44,77
40,44,78
40,44,79
40,44,84
40,44,85
40,44,86
40,44,89
40,44,90
40,44,93
40,44,94
40,44,98
40,44,103
40,44,122
40,44,123
40,44,126
40,45,51
40,45,53
40,45,55
40,45,58
40,45,63
40,45,67
40,45,71
40,45,74
40,45,76
40,45,77
40,45,82
40,45,87
40,45,89
40,45,96
40,45,99
40,45,102
40,45,103
40,45,107
40,45,113
40,45,115
40,45,120
40,45,124
40,45,125
40,45,126
40,46,54
40,46,57
40,46,59
40,46,70
40,46,73
40,46,75
40,46,78
40,46,85
40,46,86
40,46,89
40,46,90
40,46,91
40,46,100
40,46,101
40,46,104
40,46,111
40,46,112
40,46,113
40,46,116
40,46,117
40,46,124
40,47,54
40,47,55
40,47,56
40,47,60
40,47,63
40,47,64
40,47,66
40,47,67
40,47,69
40,47,70
40,47,73
40,47,77
40,47,80
40,47,81
40,47,83
40,47,87
40,47,93
40,47,95
40,47,99
40,47,100
40,47,103
40,47,111
40,47,115
40,47,118
40,47,122
40,47,124
40,47,125
40,47,126
40,48,54
40,48,56
40,48,58
40,48,61
40,48,62
40,48,75
40,48,81
40,48,82
40,48,84
40,48,87
40,48,89
40,48,91
40,48,92
40,48,101
40,48,104
40,48,106
40,48,109
40,48,111
40,48,124
40,48,126
40,48,127
40,49,53
40,49,56
40,49,69
40,49,80
40,49,81
40,49,85
40,49,87
40,49,92
40,49,94
40,49,101
40,49,102
40,49,105
40,49,113
40,49,117
40,49,119
40,49,123
40,49,124
40,49,125
40,50,52
40,50,53
40,50,56
40,50,57
40,50,58
40,50,59
40,50,66
40,50,70
40,50,73
40,50,74
40,50,75
40,50,78
40,50,80
40,50,81
40,50,84
40,50,89
40,50,91
40,50,96
40,50,98
40,50,99
40,50,102
40,50,107
40,50,108
40,50,112
40,50,126
40,51,52
40,51,53
40,51,70
40,51,79
40,51,81
40,51,82
40,51,85
40,51,86
40,51,89
40,51,90
40,51,95
40,51,98
40,51,102
40,51,104
40,51,108
40,51,109
40,51,110
40,51,115
40,51,120
40,51,121
40,51,122
40,51,125
40,52,58
40,52,59
40,52,71
40,52,74
40,52,78
40,52,79
40,52,80
40,52,83
40,52,88
40,52,102
40,52,103
40,52,106
40,52,108
40,52,109
40,52,112
40,52,119
40,52,124
40,52,126
40,53,55
40,53,56
40,53,65
40,53,67
40,53,69
40,53,70
40,53,71
40,53,72
40,53,74
40,53,76
40,53,78
40,53,85
40,53,91
40,53,94
40,53,96
40,53,98
40,53,103
40,53,109
40,53,110
40,53,114
40,53,115
40,53,116
40,53,124
40,53,127
40,54,57
40,54,58
40,54,60
40,54,67
40,54,72
40,54,79
40,54,81
40,54,83
40,54,88
40,54,93
40,54,101
40,54,108
40,54,111
40,54,114
40,54,116
40,54,120
40,54,123
40,55,59
40,55,64
40,55,74
40,55,80
40,55,82
40,55,83
40,55,86
40,55,87
40,55,89
40,55,92
40,55,94
40,55,95
40,55,96
40,55,100
40,55,104
40,55,106
40,55,108
40,55,109
40,55,110
40,55,112
40,55,113
40,55,116
40,55,118
40,55,119
40,55,124
40,56,61
40,56,63
40,56,65
40,56,66
40,56,76
40,56,77
40,56,82
40,56,86
40,56,91
40,56,97
40,56,109
40,56,112
40,56,114
40,56,119
40,56,122
40,56,124
40,57,63
40,57,64
40,57,66
40,57,71
40,57,73
40,57,75
40,57,76
40,57,77
40,57,78
40,57,80
40,57,82
40,57,86
40,57,89
40,57,90
40,57,93
40,57,97
40,57,102
40,57,103
40,57,107
40,57,108
40,57,109
40,57,111
40,57,112
40,57,113
40,57,114
40,57,117
40,57,122
40,57,124
40,58,63
40,58,69
40,58,72
40,58,73
40,58,74
40,58,75
40,58,79
40,58,80
40,58,84
40,58,86
40,58,88
40,58,99
40,58,109
40,58,115
40,58,122
40,58,123
40,58,126
40,58,127
40,59,63
40,59,64
40,59,65
40,59,66
40,59,78
40,59,80
40,59,83
40,59,85
40,59,91
40,59,93
40,59,96
40,59,105
40,59,107
40,59,108
40,59,109
40,59,114
40,59,116
40,59,117
40,59,118
40,59,127
40,60,61
40,60,62
40,60,63
40,60,79
40,60,81
40,60,85
40,60,86
40,60,90
40,60,91
40,60,97
40,60,106
40,60,107
40,60,113
40,60,114
40,60,120
40,60,122
40,60,124
40,60,125
40,60,126
40,60,127
40,61,69
40,61,71
40,61,74
40,61,77
40,61,78
40,61,85
40,61,89
40,61,90
40,61,91
40,61,93
40,61,96
40,61,98
40,61,108
40,61,111
40,61,113
40,61,114
40,61,116
40,61,117
40,61,123
40,62,67
40,62,71
40,62,72
40,62,73
40,62,75
40,62,78
40,62,86
40,62,88
40,62,90
40,62,91
40,62,93
40,62,98
40,62,99
40,62,102
40,62,105
40,62,108
40,62,111
40,62,112
40,62,115
40,62,121
40,62,123
40,62,126
40,63,66
40,63,73
40,63,75
40,63,82
40,63,85
40,63,88
40,63,89
40,63,93
40,63,94
40,63,96
40,63,101
40,63,105
40,63,109
40,63,110
40,63,121
40,63,125
40,63,126
40,64,67
40,64,68
40,64,70
40,64,75
40,64,79
40,64,81
40,64,86
40,64,96
40,64,100
40,64,103
40,64,104
40,64,110
40,64,112
40,64,114
40,64,115
40,64,118
40,64,122
40,64,123
40,65,68
40,65,73
40,65,78
40,65,81
40,65,94
40,65,95
40,65,98
40,65,102
40,65,109
40,65,112
40,65,114
40,65,117
40,65,122
40,65,123
40,66,67
40,66,77
40,66,78
40,66,79
40,66,82
40,66,86
40,66,88
40,66,92
40,66,102
40,66,107
40,66,112
40,66,113
40,66,114
40,66,118
40,66,119
40,66,120
40,67,69
40,67,71
40,67,73
40,67,83
40,67,85
40,67,95
40,67,105
40,67,106
40,67,109
40,67,110
40,67,114
40,67,118
40,67,119
40,67,120
40,67,123
40,67,124
40,67,125
40,68,74
40,68,75
40,68,77
40,68,79
40,68,81
40,68,82
40,68,83
40,68,84
40,68,87
40,68,93
40,68,96
40,68,97
40,68,100
40,68,124
40,69,71
40,69,72
40,69,74
40,69,76
40,69,77
40,69,80
40,69,83
40,69,85
40,69,87
40,69,89
40,69,93
40,69,95
40,69,97
40,69,111
40,69,112
40,69,120
40,69,123
40,69,126
40,70,73
40,70,75
40,70,79
40,70,80
40,70,81
40,70,84
40,70,85
40,70,95
40,70,101
40,70,102
40,70,103
40,70,109
40,70,112
40,70,118
40,70,120
40,71,73
40,71,75
40,71,80
40,71,81
40,71,82
40,71,84
40,71,86
40,71,87
40,71,92
40,71,93
40,71,94
40,71,99
40,71,101
40,71,106
40,71,109
40,71,115
40,71,120
40,71,123
40,72,73
40,72,76
40,72,84
40,72,86
40,72,87
40,72,88
40,72,91
40,72,96
40,72,100
40,72,104
40,72,106
40,72,115
40,72,116
40,72,117
40,72,122
40,73,75
40,73,76
40,73,77
40,73,80
40,73,81
40,73,82
40,73,85
40,73,89
40,73,95
40,73,102
40,73,103
40,73,105
40,73,108
40,73,111
40,73,112
40,73,116
40,73,117
40,73,118
40,73,121
40,73,122
40,73,124
40,74,75
40,74,77
40,74,78
40,74,79
40,74,84
40,74,85
40,74,87
40,74,88
40,74,89
40,74,92
40,74,94
40,74,110
40,74,112
40,74,114
40,74,120
40,74,125
40,74,126
40,75,76
40,75,77
40,75,80
40,75,82
40,75,84
40,75,87
40,75,88
40,75,89
40,75,90
40,75,99
40,75,103
40,75,104
40,75,106
40,75,113
40,75,117
40,75,121
40,75,125
40,75,127
40,76,79
40,76,80
40,76,84
40,76,85
40,76,87
40,76,89
40,76,90
40,76,93
40,76,94
40,76,99
40,76,100
40,76,101
40,76,108
40,76,110
40,76,111
40,76,112
40,76,116
40,76,118
40,76,125
40,76,126
40,77,84
40,77,88
40,77,89
40,77,95
40,77,96
40,77,99
40,77,100
40,77,101
40,77,104
40,77,105
40,77,107
40,77,116
40,77,120
40,78,79
40,78,80
40,78,83
40,78,99
40,78,103
40,78,104
40,78,105
40,78,107
40,78,111
40,78,112
40,78,117
40,78,119
40,78,120
40,78,123
40,78,124
40,78,125
40,79,80
40,79,82
40,79,83
40,79,85
40,79,93
40,79,95
40,79,96
40,79,97
40,79,100
40,79,101
40,79,110
40,79,115
40,79,117
40,79,122
40,79,127
40,80,81
40,80,83
40,80,95
40,80,98
40,80,104
40,80,115
40,80,117
40,80,122
40,80,123
40,80,127
40,81,85
